State,County,MME,Population,Year,Treatment,_merge,Prescr_rate
Kentucky,Lewis,4423421086.915175,13822.0,2012,Control,both,320027.5710400214
Kentucky,Lewis,4633047260.432875,13767.0,2013,Control,both,336532.81473326613
Kentucky,Lewis,3562098414.700675,13835.0,2014,Control,both,257470.0697289971
Kentucky,Lincoln,11129678865.046877,25090.0,2006,Control,both,443590.2297746862
Kentucky,Lincoln,13699237225.183125,25169.0,2007,Control,both,544290.0880123614
Kentucky,Lincoln,18544406764.982586,25016.0,2008,Control,both,741301.8374233525
Kentucky,Lincoln,21426411482.857506,25172.0,2009,Control,both,851200.2019250558
Kentucky,Lincoln,27319528053.34815,24742.0,2010,Control,both,1104176.220731879
Kentucky,Lincoln,34433344996.0675,24704.0,2011,Control,both,1393836.8278848566
Kentucky,Lincoln,36215362439.37,24407.0,2012,Control,both,1483810.48221289
Kentucky,Lincoln,26352876492.120003,24433.0,2013,Control,both,1078577.190362215
Kentucky,Lincoln,23429426974.82,24484.0,2014,Control,both,956928.0744494364
Kentucky,Livingston,4518560187.0,9639.0,2006,Control,both,468778.93837535015
Kentucky,Livingston,6146493475.59,9573.0,2007,Control,both,642065.5463898465
Kentucky,Livingston,7894026025.5625,9548.0,2008,Control,both,826772.7299499895
Kentucky,Livingston,10428230003.48,9598.0,2009,Control,both,1086500.3129276931
Kentucky,Livingston,11307157700.91235,9519.0,2010,Control,both,1187851.423564697
Kentucky,Livingston,12725226329.788898,9500.0,2011,Control,both,1339497.5083988314
Kentucky,Livingston,12485206361.984625,9441.0,2012,Control,both,1322445.3301540753
Kentucky,Livingston,9151880301.025,9352.0,2013,Control,both,978601.400879491
Kentucky,Livingston,5026105581.4375,9355.0,2014,Control,both,537264.0920831106
Kentucky,Logan,10243160064.024248,26946.0,2006,Control,both,380136.57181118714
Kentucky,Logan,14371410525.568249,27140.0,2007,Control,both,529528.7592324336
Kentucky,Logan,19266166026.888,27077.0,2008,Control,both,711532.5193665472
Kentucky,Logan,23908811161.852917,27174.0,2009,Control,both,879841.4352635945
Kentucky,Logan,29873143206.971462,26835.0,2010,Control,both,1113215.696179298
Kentucky,Logan,36542462645.59852,26814.0,2011,Control,both,1362812.8084432953
Kentucky,Logan,36088636704.28505,26683.0,2012,Control,both,1352495.4729335175
Kentucky,Logan,31405412759.325,26964.0,2013,Control,both,1164716.3907181798
Kentucky,Logan,28698882966.27,26882.0,2014,Control,both,1067587.3434368724
Kentucky,Lyon,3038944000.186,8383.0,2006,Control,both,362512.70430466416
Kentucky,Lyon,3623327060.8118634,8336.0,2007,Control,both,434660.1560474884
Kentucky,Lyon,4512532487.163412,8331.0,2008,Control,both,541655.5620169742
Kentucky,Lyon,5732281325.981125,8291.0,2009,Control,both,691385.9999977234
Kentucky,Lyon,5763087046.111725,8314.0,2010,Control,both,693178.6199316484
Kentucky,Lyon,6852261698.809074,8428.0,2011,Control,both,813035.3225924388
Kentucky,Lyon,6037894671.672325,8436.0,2012,Control,both,715729.5722703089
Kentucky,Lyon,5101666586.105,8449.0,2013,Control,both,603818.9828506332
Kentucky,Lyon,4330926296.19,8392.0,2014,Control,both,516077.9666575309
Kentucky,Madison,164733741632.51398,80738.0,2006,Control,both,2040349.5458459954
Kentucky,Madison,198349186731.9645,81275.0,2007,Control,both,2440469.8459792617
Kentucky,Madison,232881397395.33585,82277.0,2008,Control,both,2830455.6242368566
Kentucky,Madison,273864089015.91235,83258.0,2009,Control,both,3289342.633932023
Kentucky,Madison,618270989560.6766,82916.0,2010,Control,both,7456594.49998404
Kentucky,Madison,935983294204.4868,84230.0,2011,Control,both,11112231.915047927
Kentucky,Madison,613458283304.6536,84924.0,2012,Control,both,7223615.035851509
Kentucky,Madison,388016027550.9824,85523.0,2013,Control,both,4536978.678846421
Kentucky,Madison,314512741657.11,86687.0,2014,Control,both,3628141.955046431
Kentucky,Magoffin,2450300682.709,13110.0,2006,Control,both,186903.1794591152
Kentucky,Magoffin,3289487743.0875,13158.0,2007,Control,both,249999.06848210216
Kentucky,Magoffin,4218436822.6125,13051.0,2008,Control,both,323227.09544192016
Kentucky,Magoffin,4802951653.5,13166.0,2009,Control,both,364799.6091067902
Kentucky,Magoffin,6391441360.777499,13333.0,2010,Control,both,479370.0863104702
Kentucky,Magoffin,7621874181.459999,13208.0,2011,Control,both,577064.9743685644
Kentucky,Magoffin,8045062994.924999,13023.0,2012,Control,both,617758.0430718728
Kentucky,Magoffin,9005046905.1325,12911.0,2013,Control,both,697470.9089251413
Kentucky,Magoffin,9555064677.36,12946.0,2014,Control,both,738070.8077676502
Kentucky,Marion,10166401703.6505,19140.0,2006,Control,both,531159.9636181034
Kentucky,Marion,12603801674.9525,19195.0,2007,Control,both,656618.9984346183
Kentucky,Marion,16497059763.87,19373.0,2008,Control,both,851549.0509404843
Kentucky,Marion,18969665373.71372,19486.0,2009,Control,both,973502.2772099825
Kentucky,Marion,23226422998.2625,19820.0,2010,Control,both,1171867.96156723
Kentucky,Marion,30820273040.8575,20031.0,2011,Control,both,1538628.7774378462
Kentucky,Marion,31713305017.9725,19995.0,2012,Control,both,1586061.76634021
Kentucky,Marion,28169892469.4,19993.0,2013,Control,both,1408987.7691892162
Kentucky,Marion,24360662207.565,19199.0,2014,Control,both,1268850.575944841
Kentucky,Marshall,28386690749.3232,31007.0,2006,Control,both,915492.9773703745
Kentucky,Marshall,37046420911.37848,31239.0,2007,Control,both,1185902.906987371
Kentucky,Marshall,42292406861.6652,31226.0,2008,Control,both,1354397.1966202909
Kentucky,Marshall,51752142713.886826,31200.0,2009,Control,both,1658722.522880988
Kentucky,Marshall,53334072234.552505,31448.0,2010,Control,both,1695944.8052198074
Kentucky,Marshall,65566189230.479706,31271.0,2011,Control,both,2096709.0668824057
Kentucky,Marshall,71358208811.68294,31274.0,2012,Control,both,2281710.328441611
Kentucky,Marshall,59681437895.00648,31210.0,2013,Control,both,1912253.6973728444
Kentucky,Marshall,50820381262.35577,31047.0,2014,Control,both,1636885.40800579
Kentucky,Martin,6190210792.419775,13393.0,2006,Control,both,462197.4757276021
Kentucky,Martin,5965317931.5675,13259.0,2007,Control,both,449907.0768208387
Kentucky,Martin,6138049890.509,13217.0,2008,Control,both,464405.6813580237
Kentucky,Martin,7778779008.849999,13070.0,2009,Control,both,595162.8927964804
Kentucky,Martin,11125635680.7675,12929.0,2010,Control,both,860517.880792598
Kentucky,Martin,11709252224.96,12879.0,2011,Control,both,909174.0216600667
Kentucky,Martin,11669590382.287989,12765.0,2012,Control,both,914186.4772650206
Kentucky,Martin,12855573321.03,12680.0,2013,Control,both,1013846.4764219243
Kentucky,Martin,10960459824.447498,12524.0,2014,Control,both,875156.4855036329
Kentucky,Mason,13748175602.429262,17073.0,2006,Control,both,805258.3378685212
Kentucky,Mason,14991301285.088976,17185.0,2007,Control,both,872348.052667383
Kentucky,Mason,17666269791.83552,17365.0,2008,Control,both,1017349.25377688
Kentucky,Mason,17966704155.285297,17378.0,2009,Control,both,1033876.404378254
Kentucky,Mason,19538166173.9478,17490.0,2010,Control,both,1117104.9842165695
Kentucky,Mason,25228548144.76133,17534.0,2011,Control,both,1438835.8700103415
Kentucky,Mason,27321253286.62275,17447.0,2012,Control,both,1565957.086411575
Kentucky,Mason,19982740965.305,17282.0,2013,Control,both,1156274.79257638
Kentucky,Mason,18658881021.8,17120.0,2014,Control,both,1089887.910151869
Kentucky,McCracken,415539971954.9721,64658.0,2006,Control,both,6426737.170264656
Kentucky,McCracken,534880546554.912,64964.0,2007,Control,both,8233491.573100671
Kentucky,McCracken,650469731856.5352,65388.0,2008,Control,both,9947845.657560028
Kentucky,McCracken,736360092425.5425,65880.0,2009,Control,both,11177293.449082308
Kentucky,McCracken,826604929641.0299,65565.0,2010,Control,both,12607411.418302905
Kentucky,McCracken,985911700979.1764,65780.0,2011,Control,both,14988016.129206087
Kentucky,McCracken,863043531643.2993,65609.0,2012,Control,both,13154346.684803903
Kentucky,McCracken,659652991347.6615,65333.0,2013,Control,both,10096780.973591624
Kentucky,McCracken,522503499413.3095,65300.0,2014,Control,both,8001584.983358492
Kentucky,McCreary,10453803079.74,18824.0,2006,Control,both,555344.4050010624
Kentucky,McCreary,14484032649.86,17779.0,2007,Control,both,814670.8279352045
Kentucky,McCreary,12717467425.9785,17784.0,2008,Control,both,715107.2551719805
Kentucky,McCreary,18493752503.5875,17795.0,2009,Control,both,1039266.7886253162
Kentucky,McCreary,45126980753.055,18306.0,2010,Control,both,2465146.9874934447
Kentucky,McCreary,29367336338.77656,18272.0,2011,Control,both,1607231.6297491551
Kentucky,McCreary,34609834592.72213,18049.0,2012,Control,both,1917548.5950868265
Kentucky,McCreary,26973534938.175,17919.0,2013,Control,both,1505303.5849196382
Kentucky,McCreary,23678631255.9125,17886.0,2014,Control,both,1323863.9861295146
Kentucky,McLean,183931146.3913875,9679.0,2006,Control,both,19003.114618389038
Kentucky,McLean,537710721.6143249,9702.0,2007,Control,both,55422.66765762986
Kentucky,McLean,685340915.5124999,9672.0,2008,Control,both,70858.24188508064
Kentucky,McLean,975191739.4,9607.0,2009,Control,both,101508.45627146872
Kentucky,McLean,1080511462.635,9531.0,2010,Control,both,113368.11065313188
Kentucky,McLean,1326561534.51,9522.0,2011,Control,both,139315.43105545052
Kentucky,McLean,1754030339.2125,9519.0,2012,Control,both,184266.24006854714
Kentucky,McLean,2640403834.625,9495.0,2013,Control,both,278083.6055423907
Kentucky,McLean,2747319971.375,9451.0,2014,Control,both,290690.9291477092
Kentucky,Meade,4970912778.049999,27520.0,2006,Control,both,180629.09803960752
Kentucky,Meade,6648781434.179137,27207.0,2007,Control,both,244377.6026088557
Kentucky,Meade,8652563054.765175,27013.0,2008,Control,both,320311.07447396347
Kentucky,Meade,10129847980.95,26501.0,2009,Control,both,382243.9900739595
Kentucky,Meade,13045954767.2375,28602.0,2010,Control,both,456120.3680594888
Kentucky,Meade,14099892607.64,29679.0,2011,Control,both,475079.7738346979
Kentucky,Meade,15632765975.16,29305.0,2012,Control,both,533450.4683555707
Kentucky,Meade,13346641952.01,29320.0,2013,Control,both,455206.06930457026
Kentucky,Meade,11705773043.17955,29260.0,2014,Control,both,400060.5961442088
Kentucky,Menifee,775051118.3999999,6741.0,2006,Control,both,114975.68882955049
Kentucky,Menifee,1125195074.4375,6677.0,2007,Control,both,168518.05817545304
Kentucky,Menifee,815772153.0124999,6693.0,2008,Control,both,121884.37965224861
Kentucky,Menifee,1286501130.2,6593.0,2009,Control,both,195131.3711815562
Kentucky,Menifee,1185953211.0,6306.0,2010,Control,both,188067.42959086585
Kentucky,Menifee,1647476959.3338,6408.0,2011,Control,both,257096.90376619852
Kentucky,Menifee,1775614314.9,6316.0,2012,Control,both,281129.5622070931
Kentucky,Menifee,1505265957.825,6331.0,2013,Control,both,237761.16850813458
Kentucky,Menifee,1407863805.3,6304.0,2014,Control,both,223328.6493178934
Kentucky,Mercer,9500790722.695051,21580.0,2006,Control,both,440259.069633691
Kentucky,Mercer,14695211692.662416,21754.0,2007,Control,both,675517.6837667747
Kentucky,Mercer,19142466071.399677,21850.0,2008,Control,both,876085.4037253857
Kentucky,Mercer,23418548562.065,21920.0,2009,Control,both,1068364.4417000455
Kentucky,Mercer,29029102962.8325,21331.0,2010,Control,both,1360888.0485130795
Kentucky,Mercer,34622226570.949905,21269.0,2011,Control,both,1627825.7826390476
Kentucky,Mercer,37580014016.65,21346.0,2012,Control,both,1760517.8495572943
Kentucky,Mercer,22331855386.26,21299.0,2013,Control,both,1048493.1398779284
Kentucky,Mercer,21154794023.5625,21388.0,2014,Control,both,989096.4103030905
Kentucky,Metcalfe,1110069499.07295,10104.0,2006,Control,both,109864.36055749701
Kentucky,Metcalfe,967934184.9375,10163.0,2007,Control,both,95240.99035102825
Kentucky,Metcalfe,1090615139.84,10169.0,2008,Control,both,107249.00578621299
Kentucky,Metcalfe,1329651990.3375,10063.0,2009,Control,both,132132.76262918612
Kentucky,Metcalfe,1236933438.0749998,10099.0,2010,Control,both,122480.78404545003
Kentucky,Metcalfe,1587150677.9475,10074.0,2011,Control,both,157549.20368746278
Kentucky,Metcalfe,1346739453.99,9989.0,2012,Control,both,134822.24987386123
Kentucky,Metcalfe,1465151438.025,9962.0,2013,Control,both,147074.02509787193
Kentucky,Metcalfe,786841299.9375,9992.0,2014,Control,both,78747.12769590672
Kentucky,Monroe,5792659656.341925,11745.0,2006,Control,both,493202.184448014
Kentucky,Monroe,4682600400.258088,11651.0,2007,Control,both,401905.45019810216
Kentucky,Monroe,5126079822.549,11512.0,2008,Control,both,445281.4300337908
Kentucky,Monroe,6949341348.6,11569.0,2009,Control,both,600686.4334514651
Kentucky,Monroe,9904982069.7,10963.0,2010,Control,both,903491.933749886
Kentucky,Monroe,12869121729.367498,10903.0,2011,Control,both,1180328.5086093275
Kentucky,Monroe,13460151242.7375,10842.0,2012,Control,both,1241482.3134788321
Kentucky,Monroe,13797015327.827026,10705.0,2013,Control,both,1288838.4238979006
Kentucky,Monroe,10102526563.1375,10707.0,2014,Control,both,943544.0892068273
Kentucky,Montgomery,41837304178.384,24730.0,2006,Control,both,1691763.2098012131
Kentucky,Montgomery,60632098832.72851,25183.0,2007,Control,both,2407659.8829658306
Kentucky,Montgomery,66046347867.54752,25515.0,2008,Control,both,2588530.1927316296
Kentucky,Montgomery,69506763776.045,25835.0,2009,Control,both,2690410.829341784
Kentucky,Montgomery,124485791099.51724,26499.0,2010,Control,both,4697754.296370325
Kentucky,Montgomery,245265225024.66785,26750.0,2011,Control,both,9168793.458866088
Kentucky,Montgomery,181685305503.625,26873.0,2012,Control,both,6760886.596346705
Kentucky,Montgomery,140774923892.81247,27240.0,2013,Control,both,5167948.747900604
Kentucky,Montgomery,118648336246.33752,27366.0,2014,Control,both,4335611.205376655
Kentucky,Morgan,2793496050.4500003,14236.0,2006,Control,both,196227.59556406297
Kentucky,Morgan,4047597757.468825,14261.0,2007,Control,both,283822.85656467464
Kentucky,Morgan,4548424708.45,14165.0,2008,Control,both,321103.050367102
Kentucky,Morgan,5525799192.744775,14092.0,2009,Control,both,392123.1331780283
Kentucky,Morgan,6990822801.655001,13923.0,2010,Control,both,502106.0692131725
Kentucky,Morgan,13992761640.650002,13721.0,2011,Control,both,1019806.2561511552
Kentucky,Morgan,10858414486.69,13475.0,2012,Control,both,805819.2568972171
Kentucky,Morgan,7430082903.750001,13341.0,2013,Control,both,556935.9795929841
Kentucky,Morgan,5155168440.115,13326.0,2014,Control,both,386850.40072902595
Kentucky,Muhlenberg,40437666497.15966,31429.0,2006,Control,both,1286635.4798803544
Kentucky,Muhlenberg,51723502643.63959,31450.0,2007,Control,both,1644626.4751554718
Kentucky,Muhlenberg,67726402674.3,31279.0,2008,Control,both,2165235.546989993
Kentucky,Muhlenberg,78913331140.4115,31274.0,2009,Control,both,2523288.7107633017
Kentucky,Muhlenberg,91432702679.13248,31499.0,2010,Control,both,2902717.6316433055
Kentucky,Muhlenberg,87800130019.87305,31501.0,2011,Control,both,2787217.23182988
Kentucky,Muhlenberg,97891051604.16084,31357.0,2012,Control,both,3121824.524162415
Kentucky,Muhlenberg,91374316377.8475,31261.0,2013,Control,both,2922949.2459565434
Kentucky,Muhlenberg,85687905905.16501,31243.0,2014,Control,both,2742627.3374888776
Kentucky,Nelson,31492341693.07217,41766.0,2006,Control,both,754018.6202430726
Kentucky,Nelson,46619197213.22622,42434.0,2007,Control,both,1098628.392638597
Kentucky,Nelson,68464272427.175,43101.0,2008,Control,both,1588461.3449148512
Kentucky,Nelson,90594954310.25,43550.0,2009,Control,both,2080251.5341044776
Kentucky,Nelson,98989373906.28,43437.0,2010,Control,both,2278918.293304786
Kentucky,Nelson,118663926541.63896,44023.0,2011,Control,both,2695498.410867932
Kentucky,Nelson,130072680427.4375,44370.0,2012,Control,both,2931545.648578713
Kentucky,Nelson,108954458997.44,44500.0,2013,Control,both,2448414.808931236
Kentucky,Nelson,80855709397.3125,44800.0,2014,Control,both,1804814.9419042969
Kentucky,Nicholas,954235220.315,6950.0,2006,Control,both,137300.03170000002
Kentucky,Nicholas,1158065780.67,6919.0,2007,Control,both,167374.73343980344
Kentucky,Nicholas,1336341521.9125,6894.0,2008,Control,both,193841.24193682912
Kentucky,Nicholas,983024696.13,6874.0,2009,Control,both,143006.2112496363
Kentucky,Nicholas,1026996486.88,7135.0,2010,Control,both,143937.83978696566
Kentucky,Nicholas,1207751112.9,7097.0,2011,Control,both,170177.69661828942
Kentucky,Nicholas,1198775521.9375,7028.0,2012,Control,both,170571.36054887593
Kentucky,Nicholas,836607347.9999999,7030.0,2013,Control,both,119005.31266002843
Kentucky,Nicholas,658105070.3,7088.0,2014,Control,both,92847.78079853272
Kentucky,Ohio,13227785073.7816,23396.0,2006,Control,both,565386.6077013849
Kentucky,Ohio,16012245179.634838,23497.0,2007,Control,both,681459.1300861744
Kentucky,Ohio,18351829580.9673,23679.0,2008,Control,both,775025.5323690738
Kentucky,Ohio,24476575524.043736,23534.0,2009,Control,both,1040051.6497001672
Kentucky,Ohio,34290543373.61535,23842.0,2010,Control,both,1438241.0608847977
Kentucky,Ohio,33445547287.315804,23992.0,2011,Control,both,1394029.146687054
Kentucky,Ohio,40730874181.69736,24048.0,2012,Control,both,1693732.2929847536
Kentucky,Ohio,47430767362.6725,24019.0,2013,Control,both,1974718.6545098673
Kentucky,Ohio,51112170538.9575,24050.0,2014,Control,both,2125246.176256029
Kentucky,Oldham,20606305867.1925,55187.0,2006,Control,both,373390.578708618
Kentucky,Oldham,29313405039.68677,56605.0,2007,Control,both,517858.93542419875
Kentucky,Oldham,43286064231.99425,57725.0,2008,Control,both,749866.8554698008
Kentucky,Oldham,47508863017.23,58095.0,2009,Control,both,817778.8625050349
Kentucky,Oldham,58708004884.2525,60316.0,2010,Control,both,973340.4881665313
Kentucky,Oldham,72698524176.61755,60767.0,2011,Control,both,1196348.744822314
Kentucky,Oldham,78452994453.08585,62145.0,2012,Control,both,1262418.4480342078
Kentucky,Oldham,75301721701.58115,63161.0,2013,Control,both,1192218.6428584277
Kentucky,Oldham,66366212415.2022,64237.0,2014,Control,both,1033146.1994676308
